room,treatment,round,roundcomplete,player1action,player2action,player1jartype,player1bluecount,player2highbluecount,player2lowbluecount,player1earnings,player2earnings,player1name,player2name,player1_lastseen,player2_lastseen,player1_ready,player2_ready,drawn_ball,player1earnings_difference,player2earnings_difference,player1_quiz_finished,player2_quiz_finished,drawn_low,drawn_high,finish_code_player1,finish_code_player2
Z8brP,status_quo,1,,,,high_quality,100,59,15,500,500,5fd80a7f7100cd12eb473a9f,5c465d35b29ea800015b0f46,2021-08-03 16:02:19.169,2021-08-03 15:08:17.278,false,false,,,,true,true,,,5fd80a7f7100cd12eb473a9f0hJMc,5c465d35b29ea800015b0f46weWrw
scNFP,status_quo,1,true,Offer,MixWithBothBlue,high_quality,70,59,51,510,425,5a4ffbc076d1c60001aa9438,5e2c9026f4a3052be159c494,2021-08-03 14:49:27.887,2021-08-03 14:49:28.474,true,true,blue ball,10,-75,true,true,blue,red,5a4ffbc076d1c60001aa9438kWFVe,5e2c9026f4a3052be159c494vlSoV
COCyD,holistic,7,true,Offer,MixWithHighBlue,high_quality,86,91,40,580,600,568c67547374ad000cc7448c,5c0039c2f3d17a00014480a5,2021-08-03 16:01:33.655,2021-08-03 16:01:34.524,true,true,2 blue balls,32,40,true,true,blue,blue,568c67547374ad000cc7448cQpFbY,5c0039c2f3d17a00014480a5HkqLU
U9Lvf,status_quo,3,true,Offer,MixWithHighBlue,high_quality,85,83,53,510,350,5f9721cb09fc230a61d63733,5f5107258dac162ba31673d1,2021-08-03 15:41:07.91,2021-08-03 15:41:07.921,true,true,red ball,0,-100,true,true,red,red,5f9721cb09fc230a61d63733i5ScQ,5f5107258dac162ba31673d1hrFvU
2fIKr,holistic,4,true,Offer,MixWithBothBlue,low_quality,45,21,2,508,510,testing1,testing1,2021-07-29 18:35:47.864,2021-07-29 18:35:47.723,true,true,2 red balls,-16,-20,true,true,red,red,testing171DsV,testing16nF7G
scNFP,status_quo,6,true,Offer,RejectOffer,low_quality,36,67,59,480,475,5a4ffbc076d1c60001aa9438,5e2c9026f4a3052be159c494,2021-08-03 14:53:22.443,2021-08-03 14:53:05.107,true,true,NA,-30,0,true,true,blue,blue,5a4ffbc076d1c60001aa9438kWFVe,5e2c9026f4a3052be159c494vlSoV
Tjfwv,holistic,1,true,Offer,MixWithBothBlue,high_quality,71,48,11,508,510,5f4c86be4598118a06c149da,5e8681d1fc96dd135df99ee6,2021-08-03 15:36:51.302,2021-08-03 15:36:51.301,true,true,1 blue and 1 red,8,10,true,true,blue,red,5f4c86be4598118a06c149daRAuJT,5e8681d1fc96dd135df99ee6thxwS
WHzeM,holistic,2,true,Offer,MixWithLowBlue,high_quality,94,60,48,540,550,5e992379f1bb6715d48226e0,5c6f1e080b99a000018cc53b,2021-08-03 16:12:38.861,2021-08-03 16:12:38.921,true,true,2 blue balls,32,40,true,true,blue,blue,5e992379f1bb6715d48226e00EJ0a,5c6f1e080b99a000018cc53bCdCON
epJwS,holistic,6,true,NoOffer,NA,low_quality,65,94,5,572,590,5eb0c3f05aeb111911ad74de,54a7516dfdf99b7cd759d22b,2021-08-03 14:20:41.298,2021-08-03 14:20:42.179,true,true,1 blue and 1 red,8,10,true,true,red,blue,5eb0c3f05aeb111911ad74dee3gVd,54a7516dfdf99b7cd759d22bk4ttD
WHzeM,holistic,7,true,Offer,MixWithBothBlue,high_quality,90,95,45,604,630,5e992379f1bb6715d48226e0,5c6f1e080b99a000018cc53b,2021-08-03 16:14:49.396,2021-08-03 16:14:49.878,true,true,2 blue balls,32,40,true,true,blue,blue,5e992379f1bb6715d48226e00EJ0a,5c6f1e080b99a000018cc53bCdCON
JOHFQ,holistic,4,true,Offer,RejectOffer,low_quality,2,84,24,532,540,5ee04a3f7dfcae39390e6553,562be0d4733ea00011162e31,2021-08-03 15:59:54.055,2021-08-03 15:59:55.109,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ee04a3f7dfcae39390e65539nzpZ,562be0d4733ea00011162e31552Pv
WHzeM,holistic,4,true,Offer,MixWithHighBlue,low_quality,69,66,26,580,600,5e992379f1bb6715d48226e0,5c6f1e080b99a000018cc53b,2021-08-03 16:13:38.12,2021-08-03 16:13:38.341,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e992379f1bb6715d48226e00EJ0a,5c6f1e080b99a000018cc53bCdCON
KhDwG,status_quo,1,true,NoOffer,NA,low_quality,60,42,2,500,500,5ef764821269f404a08607d7,5b688bd8ca518a0001c7b41c,2021-08-03 16:22:36.354,2021-08-03 16:22:36.263,true,true,NA,0,0,true,true,blue,red,5ef764821269f404a08607d7KJO4k,5b688bd8ca518a0001c7b41cxerGw
V7Ri5,status_quo,1,true,Offer,MixWithHighBlue,low_quality,18,74,56,500,525,5ed5afc6e8229914710ada06,5bbf916162b9aa00011466a3,2021-08-03 16:21:36.401,2021-08-03 16:21:37.314,true,true,blue ball,0,25,true,true,blue,blue,5ed5afc6e8229914710ada06lECKs,5bbf916162b9aa00011466a3ITvE4
TJiZp,holistic,1,true,NoOffer,NA,high_quality,89,83,11,508,510,5d9a1d25ada432001272773e,5aeaff98b128a70001b72de7,2021-08-03 16:15:32.072,2021-08-03 16:15:32.08,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d9a1d25ada432001272773eN5m74,5aeaff98b128a70001b72de7hFkJX
hxh9D,holistic,3,true,Offer,MixWithBothBlue,high_quality,96,45,32,500,500,5e500ab1ec45d305b6b82d9f,5f92e6e89b8ab203b90d1325,2021-08-03 16:16:05.942,2021-08-03 16:16:05.855,true,true,2 red balls,-16,-20,true,true,red,red,5e500ab1ec45d305b6b82d9fvKg50,5f92e6e89b8ab203b90d1325VypCb
Wdofu,holistic,8,true,NoOffer,NA,low_quality,46,83,52,588,610,5f123d2f9926a1193a114e68,5e716677038618090d4fe3e8,2021-08-03 16:44:17.345,2021-08-03 16:44:18.123,true,true,1 blue and 1 red,8,10,true,true,red,blue,5f123d2f9926a1193a114e68kjhqI,5e716677038618090d4fe3e8cF4bZ
bD6aK,status_quo,1,,,,high_quality,81,59,11,500,500,,5e3fa2bd23323f1f0a0b5462,,2021-08-05 08:30:08.318,false,false,,,,false,true,,,,5e3fa2bd23323f1f0a0b546266yYM
2fIKr,holistic,10,true,Offer,MixWithLowBlue,high_quality,60,88,1,508,510,testing1,testing1,2021-07-29 18:45:23.077,2021-07-29 18:45:36.591,false,false,1 blue and 1 red,8,10,true,true,red,blue,testing171DsV,testing16nF7G
9GZaz,status_quo,1,,,,high_quality,70,51,4,500,500,5f11fa51357f7a1060c1b239,5d1618630b1f87001715eca7,2021-08-03 15:17:06.161,2021-08-03 15:20:31.712,false,false,,,,false,true,,,5f11fa51357f7a1060c1b239eOFNc,5d1618630b1f87001715eca7pp61P
gFM4h,status_quo,5,true,NoOffer,NA,high_quality,83,80,4,480,550,561c4dc1811d220005f31d9b,5ed65e4eeb466b0711c2df81,2021-08-03 13:40:47.931,2021-08-03 13:40:47.769,true,true,NA,0,0,true,true,red,blue,561c4dc1811d220005f31d9b6Qm5U,5ed65e4eeb466b0711c2df81RDAmo
gFM4h,status_quo,6,true,NoOffer,NA,low_quality,8,82,12,480,550,561c4dc1811d220005f31d9b,5ed65e4eeb466b0711c2df81,2021-08-03 13:40:57.968,2021-08-03 13:40:57.843,true,true,NA,0,0,true,true,red,blue,561c4dc1811d220005f31d9b6Qm5U,5ed65e4eeb466b0711c2df81RDAmo
J3cRl,holistic,1,true,Offer,MixWithLowBlue,low_quality,43,60,25,484,480,5fbdcc31ba05ae2260106c9c,5faad9b22c3ef84fce4259aa,2021-08-03 15:01:21.458,2021-08-03 15:01:21.636,true,true,2 red balls,-16,-20,true,true,red,red,5fbdcc31ba05ae2260106c9c156Cp,5faad9b22c3ef84fce4259aaRx1iY
gFM4h,status_quo,7,true,NoOffer,NA,low_quality,69,88,4,480,550,561c4dc1811d220005f31d9b,5ed65e4eeb466b0711c2df81,2021-08-03 13:41:08.961,2021-08-03 13:41:08.86,true,true,NA,0,0,true,true,red,red,561c4dc1811d220005f31d9b6Qm5U,5ed65e4eeb466b0711c2df81RDAmo
epJwS,holistic,5,true,Offer,MixWithBothBlue,high_quality,72,40,17,564,580,5eb0c3f05aeb111911ad74de,54a7516dfdf99b7cd759d22b,2021-08-03 14:20:12.037,2021-08-03 14:20:12.925,true,true,1 blue and 1 red,8,10,true,true,blue,red,5eb0c3f05aeb111911ad74dee3gVd,54a7516dfdf99b7cd759d22bk4ttD
U9Lvf,status_quo,4,true,Offer,MixWithLowBlue,low_quality,44,53,53,510,250,5f9721cb09fc230a61d63733,5f5107258dac162ba31673d1,2021-08-03 15:41:28.094,2021-08-03 15:41:28.136,true,true,red ball,0,-100,true,true,red,blue,5f9721cb09fc230a61d63733i5ScQ,5f5107258dac162ba31673d1hrFvU
OOmrh,status_quo,5,true,Offer,RejectOffer,high_quality,65,54,19,440,100,testing1,testing1,2021-07-29 19:08:13.173,2021-07-29 19:08:14.406,false,false,NA,-30,0,true,true,blue,red,testing1qPNcH,testing1Q9jNK
OOmrh,status_quo,3,true,Offer,MixWithHighBlue,low_quality,17,95,8,470,300,testing1,testing1,2021-07-29 19:06:40.323,2021-07-29 19:06:41.121,true,true,red ball,0,-100,true,true,red,red,testing1qPNcH,testing1Q9jNK
JOHFQ,holistic,7,true,NoOffer,NA,high_quality,96,63,50,580,600,5ee04a3f7dfcae39390e6553,562be0d4733ea00011162e31,2021-08-03 16:01:43.177,2021-08-03 16:01:43.105,true,true,2 blue balls,32,40,true,true,blue,blue,5ee04a3f7dfcae39390e65539nzpZ,562be0d4733ea00011162e31552Pv
OOmrh,status_quo,4,true,Offer,MixWithBothBlue,low_quality,59,36,4,470,100,testing1,testing1,2021-07-29 19:07:44.586,2021-07-29 19:07:45.365,true,true,red ball,0,-200,true,true,red,red,testing1qPNcH,testing1Q9jNK
WHzeM,holistic,5,true,Offer,MixWithBothBlue,low_quality,25,47,41,588,610,5e992379f1bb6715d48226e0,5c6f1e080b99a000018cc53b,2021-08-03 16:14:06.238,2021-08-03 16:14:06.548,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e992379f1bb6715d48226e00EJ0a,5c6f1e080b99a000018cc53bCdCON
VKDHG,status_quo,5,true,NoOffer,NA,low_quality,17,62,18,510,575,5dbf9446a3f5cb419e9d28c8,59ff1c68df3fa800015c2d0a,2021-08-03 13:16:08.322,2021-08-03 13:15:45.537,true,true,NA,0,0,true,true,blue,blue,5dbf9446a3f5cb419e9d28c8mYsI0,59ff1c68df3fa800015c2d0aa2F5j
COCyD,holistic,1,true,Offer,MixWithLowBlue,low_quality,16,61,30,508,510,568c67547374ad000cc7448c,5c0039c2f3d17a00014480a5,2021-08-03 15:58:57.663,2021-08-03 15:58:57.856,true,true,1 blue and 1 red,8,10,true,true,red,blue,568c67547374ad000cc7448cQpFbY,5c0039c2f3d17a00014480a5HkqLU
Xjagc,holistic,2,true,Offer,MixWithBothBlue,high_quality,94,51,16,516,520,5a9416ba6475f900019fa690,5fcbe73d20448520732e0e2e,2021-08-03 15:34:39.075,2021-08-03 15:34:39.809,true,true,2 blue balls,32,40,true,true,blue,blue,5a9416ba6475f900019fa690Afqww,5fcbe73d20448520732e0e2ea3dfj
88Exc,status_quo,10,true,Offer,RejectOffer,low_quality,68,94,11,500,100,5e92178e8ee4fe54b65b7c39,5da8b26395be5f0017360ad5,2021-08-03 15:10:25.683,2021-08-03 15:10:03.46,false,false,NA,-30,0,true,true,red,blue,5e92178e8ee4fe54b65b7c3984Xsq,5da8b26395be5f0017360ad55tjzQ
XrKNV,holistic,1,,,,high_quality,70,45,2,500,500,58742bf5d53c97000159df8c,5cbf87e2a4f6cd000172a1ec,2021-08-03 15:47:10.164,2021-08-03 15:22:04.679,false,false,,,,true,false,,,58742bf5d53c97000159df8cvCilA,5cbf87e2a4f6cd000172a1ecBIIgc
Xjagc,holistic,10,true,Offer,MixWithBothBlue,high_quality,80,60,41,676,720,5a9416ba6475f900019fa690,5fcbe73d20448520732e0e2e,2021-08-03 15:38:15.481,2021-08-03 15:38:00.236,false,false,2 blue balls,32,40,true,true,blue,blue,5a9416ba6475f900019fa690Afqww,5fcbe73d20448520732e0e2ea3dfj
bhxBa,status_quo,10,true,NoOffer,NA,low_quality,42,44,10,450,500,5f2755111425fa5484311fc4,5e07d174da6bad1342bafab2,2021-08-03 15:28:07.04,2021-08-03 15:28:05.333,false,true,NA,0,0,true,true,red,blue,5f2755111425fa5484311fc4kyToV,5e07d174da6bad1342bafab26icrK
uU3SJ,status_quo,5,true,Offer,MixWithBothBlue,high_quality,81,44,5,460,475,5e04b9be7adf4bf23f066a2a,590208c89571f50001c666e3,2021-08-03 15:25:28.898,2021-08-03 15:25:29.3,true,true,red ball,10,-75,true,true,red,blue,5e04b9be7adf4bf23f066a2a225j5,590208c89571f50001c666e3hrbow
0OIn7,holistic,8,true,Offer,MixWithBothBlue,high_quality,93,89,18,564,580,578e8bd7baec1b00016977c1,5ee142b292607215593aa9af,2021-08-03 16:44:16.591,2021-08-03 16:44:17.914,true,true,1 blue and 1 red,8,10,true,true,red,blue,578e8bd7baec1b00016977c1GvknG,5ee142b292607215593aa9af6LBfX
COCyD,holistic,3,true,NoOffer,NA,low_quality,58,88,25,500,500,568c67547374ad000cc7448c,5c0039c2f3d17a00014480a5,2021-08-03 16:00:14.192,2021-08-03 16:00:14.121,true,true,1 blue and 1 red,8,10,true,true,red,blue,568c67547374ad000cc7448cQpFbY,5c0039c2f3d17a00014480a5HkqLU
hxh9D,holistic,1,true,Offer,MixWithBothBlue,high_quality,99,84,23,508,510,5e500ab1ec45d305b6b82d9f,5f92e6e89b8ab203b90d1325,2021-08-03 16:15:06.885,2021-08-03 16:15:07.824,true,true,1 blue and 1 red,8,10,true,true,blue,red,5e500ab1ec45d305b6b82d9fvKg50,5f92e6e89b8ab203b90d1325VypCb
TJiZp,holistic,2,true,NoOffer,NA,high_quality,89,100,32,516,520,5d9a1d25ada432001272773e,5aeaff98b128a70001b72de7,2021-08-03 16:15:58.093,2021-08-03 16:15:58.133,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d9a1d25ada432001272773eN5m74,5aeaff98b128a70001b72de7hFkJX
WHzeM,holistic,8,true,Offer,MixWithLowBlue,low_quality,34,67,6,588,610,5e992379f1bb6715d48226e0,5c6f1e080b99a000018cc53b,2021-08-03 16:15:06.458,2021-08-03 16:15:06.961,true,true,2 red balls,-16,-20,true,true,red,red,5e992379f1bb6715d48226e00EJ0a,5c6f1e080b99a000018cc53bCdCON
hxh9D,holistic,4,true,Offer,MixWithLowBlue,low_quality,60,90,7,508,510,5e500ab1ec45d305b6b82d9f,5f92e6e89b8ab203b90d1325,2021-08-03 16:17:03.01,2021-08-03 16:17:03.822,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e500ab1ec45d305b6b82d9fvKg50,5f92e6e89b8ab203b90d1325VypCb
kJQ83,status_quo,1,true,NoOffer,NA,low_quality,40,73,24,500,500,5f4d1371c20934977e621ac3,5c03217b1a20110001e979f0,2021-08-03 16:24:38.032,2021-08-03 16:24:38.108,true,true,NA,0,0,true,true,red,blue,5f4d1371c20934977e621ac3in5nl,5c03217b1a20110001e979f0FVBJ8
cW1uq,status_quo,1,true,Offer,MixWithLowBlue,high_quality,79,64,1,500,400,test,test2,2021-08-04 17:05:45.783,2021-08-04 17:05:46.538,true,true,red ball,0,-100,true,true,red,blue,testfU0Ig,test2JESnn
5YqDf,status_quo,2,true,Offer,MixWithBothBlue,high_quality,74,74,19,510,325,5eaa6339b2e5311e8e020396,5b23d0784fb0d40001e95407,2021-08-03 16:17:55.049,2021-08-03 16:17:55.343,true,true,red ball,10,-75,true,true,red,blue,5eaa6339b2e5311e8e020396fJwRf,5b23d0784fb0d40001e95407QyR4w
QucLb,status_quo,5,true,NoOffer,NA,high_quality,100,74,48,470,500,5dd309d351c6d23192626706,5ce83f6ffdd26c00193b9611,2021-08-03 16:18:53.719,2021-08-03 16:18:54.457,true,true,NA,0,0,true,true,blue,blue,5dd309d351c6d23192626706ylDbs,5ce83f6ffdd26c00193b9611fGcNm
Wyi2K,holistic,1,true,Offer,MixWithBothBlue,high_quality,70,64,23,484,480,5d4f1741f20feb00190b6201,5589c7cefdf99b18bd86cf31,2021-08-03 16:45:55.458,2021-08-03 16:45:55.317,true,true,2 red balls,-16,-20,true,true,red,red,5d4f1741f20feb00190b6201o6s2g,5589c7cefdf99b18bd86cf31RViYJ
joiMb,status_quo,3,true,NoOffer,NA,low_quality,66,59,48,510,575,5e1fa30b3285b12ce6e39fb7,5fa72bd37c4aad4731291cd3,2021-08-03 16:18:27.216,2021-08-03 16:18:27.443,true,true,NA,0,0,true,true,red,red,5e1fa30b3285b12ce6e39fb7gerPr,5fa72bd37c4aad4731291cd3wkuPA
pbCyb,status_quo,6,true,NoOffer,NA,low_quality,51,48,24,470,525,5fd80a7f7100cd12eb473a9f,5e72411d49bb4816bd49d0fc,2021-08-03 16:18:24.124,2021-08-03 16:18:24.562,true,true,NA,0,0,true,true,red,red,5fd80a7f7100cd12eb473a9feyVMb,5e72411d49bb4816bd49d0fc2Vx73
ddlxm,status_quo,1,,,,low_quality,31,98,18,500,500,5f53a7dc6396fb6c5765f87e,5d02b1ce6c69cf00162f5f1a,2021-08-03 16:47:29.038,2021-08-03 16:29:55.952,false,false,,,,true,true,,,5f53a7dc6396fb6c5765f87ejpWhM,5d02b1ce6c69cf00162f5f1a69tRs
QucLb,status_quo,3,true,NoOffer,NA,high_quality,88,92,1,500,500,5dd309d351c6d23192626706,5ce83f6ffdd26c00193b9611,2021-08-03 16:18:04.492,2021-08-03 16:18:04.342,true,true,NA,0,0,true,true,red,blue,5dd309d351c6d23192626706ylDbs,5ce83f6ffdd26c00193b9611fGcNm
6afDm,holistic,6,true,Offer,RejectOffer,low_quality,25,76,36,572,590,582080a4cc5f08000103c98d,58adfc6e7cf56d0001f931a2,2021-08-03 16:19:07.801,2021-08-03 16:19:07.699,true,true,1 blue and 1 red,8,10,true,true,red,blue,582080a4cc5f08000103c98d8WYue,58adfc6e7cf56d0001f931a23pheD
5YqDf,status_quo,3,true,Offer,MixWithLowBlue,high_quality,92,97,48,510,225,5eaa6339b2e5311e8e020396,5b23d0784fb0d40001e95407,2021-08-03 16:18:25.423,2021-08-03 16:18:25.581,true,true,red ball,0,-100,true,true,red,blue,5eaa6339b2e5311e8e020396fJwRf,5b23d0784fb0d40001e95407QyR4w
QucLb,status_quo,4,true,Offer,RejectOffer,low_quality,7,65,58,470,500,5dd309d351c6d23192626706,5ce83f6ffdd26c00193b9611,2021-08-03 16:18:39.64,2021-08-03 16:18:40.415,true,true,NA,-30,0,true,true,red,red,5dd309d351c6d23192626706ylDbs,5ce83f6ffdd26c00193b9611fGcNm
KglsE,holistic,1,true,Offer,MixWithLowBlue,high_quality,74,73,36,532,540,5d1e2045a37a4d001a1fc2cb,5a9998a14eecca0001dd791e,2021-08-03 16:29:27.418,2021-08-03 16:29:28.079,true,true,2 blue balls,32,40,true,true,blue,blue,5d1e2045a37a4d001a1fc2cb0oRqg,5a9998a14eecca0001dd791eQj0vK
TJiZp,holistic,4,true,Offer,RejectOffer,low_quality,9,61,40,532,540,5d9a1d25ada432001272773e,5aeaff98b128a70001b72de7,2021-08-03 16:17:36.22,2021-08-03 16:17:36.36,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d9a1d25ada432001272773eN5m74,5aeaff98b128a70001b72de7hFkJX
4Vsou,status_quo,1,true,Offer,MixWithBothBlue,high_quality,82,98,41,510,425,5d5067b25371ae00191f69c4,5fefa70c30cadfb105b65915,2021-08-03 16:35:41.466,2021-08-03 16:35:41.454,true,true,blue ball,10,-75,true,true,blue,red,5d5067b25371ae00191f69c4CVhVC,5fefa70c30cadfb105b659156Lmkr
ndwV8,holistic,1,true,Offer,MixWithBothBlue,high_quality,98,70,53,508,510,5f10d0c38a2aab13cb5f315a,5dd8c6e24c97928688acd05d,2021-08-03 16:20:24.016,2021-08-03 16:20:23.749,true,true,1 blue and 1 red,8,10,true,true,red,blue,5f10d0c38a2aab13cb5f315ayizWQ,5dd8c6e24c97928688acd05dbPKvA
joiMb,status_quo,4,true,Offer,MixWithHighBlue,high_quality,96,99,12,510,600,5e1fa30b3285b12ce6e39fb7,5fa72bd37c4aad4731291cd3,2021-08-03 16:19:27.778,2021-08-03 16:19:27.845,true,true,blue ball,0,25,true,true,blue,blue,5e1fa30b3285b12ce6e39fb7gerPr,5fa72bd37c4aad4731291cd3wkuPA
pbCyb,status_quo,7,true,Offer,MixWithBothBlue,high_quality,75,61,11,480,450,5fd80a7f7100cd12eb473a9f,5e72411d49bb4816bd49d0fc,2021-08-03 16:19:32.177,2021-08-03 16:19:32.678,true,true,red ball,10,-75,true,true,red,blue,5fd80a7f7100cd12eb473a9feyVMb,5e72411d49bb4816bd49d0fc2Vx73
hxh9D,holistic,5,true,Offer,MixWithBothBlue,high_quality,93,44,32,516,520,5e500ab1ec45d305b6b82d9f,5f92e6e89b8ab203b90d1325,2021-08-03 16:17:55.056,2021-08-03 16:17:56.878,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e500ab1ec45d305b6b82d9fvKg50,5f92e6e89b8ab203b90d1325VypCb
5YqDf,status_quo,4,true,NoOffer,NA,low_quality,50,88,44,510,225,5eaa6339b2e5311e8e020396,5b23d0784fb0d40001e95407,2021-08-03 16:18:54.604,2021-08-03 16:18:54.893,true,true,NA,0,0,true,true,blue,blue,5eaa6339b2e5311e8e020396fJwRf,5b23d0784fb0d40001e95407QyR4w
iTHBi,holistic,2,true,NoOffer,NA,low_quality,17,91,7,492,490,5e55848380cd0958be0f654b,5e885b936d76504cabe57f4f,2021-08-03 16:44:27.603,2021-08-03 16:44:28.253,true,true,2 red balls,-16,-20,true,true,red,red,5e55848380cd0958be0f654bvkveY,5e885b936d76504cabe57f4fcxMjZ
6afDm,holistic,5,true,Offer,MixWithLowBlue,low_quality,37,51,7,564,580,582080a4cc5f08000103c98d,58adfc6e7cf56d0001f931a2,2021-08-03 16:18:38.652,2021-08-03 16:18:39.584,true,true,2 red balls,-16,-20,true,true,red,red,582080a4cc5f08000103c98d8WYue,58adfc6e7cf56d0001f931a23pheD
hgKYu,status_quo,1,true,NoOffer,NA,low_quality,56,84,60,500,500,5ca94409c3ac86001108b199,5e2f4df549436751a44c8d8e,2021-08-03 16:21:24.785,2021-08-03 16:21:25.707,true,true,NA,0,0,true,true,red,blue,5ca94409c3ac86001108b199MQTLa,5e2f4df549436751a44c8d8e3cBVz
O2TJe,holistic,1,,,,low_quality,41,77,9,500,500,,5e13ad514c81b2a01ae4aa9f,2021-08-03 16:02:06.513,2021-08-03 16:19:27.697,false,false,,,,false,true,,,,5e13ad514c81b2a01ae4aa9fOUA5Y
TJiZp,holistic,6,true,Offer,RejectOffer,low_quality,27,48,30,524,530,5d9a1d25ada432001272773e,5aeaff98b128a70001b72de7,2021-08-03 16:18:33.322,2021-08-03 16:18:33.493,true,true,2 red balls,-16,-20,true,true,red,red,5d9a1d25ada432001272773eN5m74,5aeaff98b128a70001b72de7hFkJX
iTHBi,holistic,5,true,Offer,RejectOffer,low_quality,3,84,39,516,520,5e55848380cd0958be0f654b,5e885b936d76504cabe57f4f,2021-08-03 16:47:18.836,2021-08-03 16:47:18.805,true,true,2 blue balls,32,40,true,true,blue,blue,5e55848380cd0958be0f654bvkveY,5e885b936d76504cabe57f4fcxMjZ
jlpp1,status_quo,2,true,Offer,MixWithHighBlue,high_quality,71,74,48,500,550,5deaa319a84e75012621b486,56435b83942576000a66eb5d,2021-08-03 16:18:39.893,2021-08-03 16:18:40.394,true,true,blue ball,0,25,true,true,red,blue,5deaa319a84e75012621b486O2g58,56435b83942576000a66eb5d9G9uk
iTHBi,holistic,9,true,Offer,RejectOffer,high_quality,79,91,56,548,560,5e55848380cd0958be0f654b,5e885b936d76504cabe57f4f,2021-08-03 16:50:50.111,2021-08-03 16:50:50.4,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e55848380cd0958be0f654bvkveY,5e885b936d76504cabe57f4fcxMjZ
TJiZp,holistic,7,true,NoOffer,NA,low_quality,32,77,18,556,570,5d9a1d25ada432001272773e,5aeaff98b128a70001b72de7,2021-08-03 16:19:11.429,2021-08-03 16:19:11.599,true,true,2 blue balls,32,40,true,true,blue,blue,5d9a1d25ada432001272773eN5m74,5aeaff98b128a70001b72de7hFkJX
0lLdk,holistic,7,true,NoOffer,NA,low_quality,58,55,40,556,570,5c7307403065320001bdf00f,601636f7e8edb47a4e205797,2021-08-03 16:51:34.504,2021-08-03 16:51:34.723,true,true,1 blue and 1 red,8,10,true,true,red,blue,5c7307403065320001bdf00ffXzdj,601636f7e8edb47a4e205797dBy1e
0lLdk,holistic,10,true,NoOffer,NA,low_quality,23,55,32,580,600,5c7307403065320001bdf00f,601636f7e8edb47a4e205797,2021-08-03 16:52:27.074,2021-08-03 16:52:25.851,false,false,1 blue and 1 red,8,10,true,true,blue,red,5c7307403065320001bdf00ffXzdj,601636f7e8edb47a4e205797dBy1e
cW1uq,status_quo,2,true,NoOffer,NA,high_quality,96,84,2,500,400,test,test2,2021-08-04 17:05:54.824,2021-08-04 17:05:55.591,true,true,NA,0,0,true,true,red,blue,testfU0Ig,test2JESnn
2c1nX,holistic,1,,,,low_quality,15,47,11,500,500,57d70b2247180e0001f100e3,,2021-08-05 11:29:21.291,,false,false,,,,false,false,,,57d70b2247180e0001f100e34URk3,
hxh9D,holistic,6,true,Offer,MixWithLowBlue,low_quality,26,97,6,548,560,5e500ab1ec45d305b6b82d9f,5f92e6e89b8ab203b90d1325,2021-08-03 16:18:37.11,2021-08-03 16:18:37.932,true,true,2 blue balls,32,40,true,true,blue,blue,5e500ab1ec45d305b6b82d9fvKg50,5f92e6e89b8ab203b90d1325VypCb
QucLb,status_quo,6,true,Offer,RejectOffer,low_quality,8,44,37,440,500,5dd309d351c6d23192626706,5ce83f6ffdd26c00193b9611,2021-08-03 16:19:46.117,2021-08-03 16:19:46.565,true,true,NA,-30,0,true,true,red,red,5dd309d351c6d23192626706ylDbs,5ce83f6ffdd26c00193b9611fGcNm
iTHBi,holistic,6,true,Offer,MixWithHighBlue,low_quality,67,98,7,524,530,5e55848380cd0958be0f654b,5e885b936d76504cabe57f4f,2021-08-03 16:48:08.907,2021-08-03 16:48:08.945,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e55848380cd0958be0f654bvkveY,5e885b936d76504cabe57f4fcxMjZ
DQ1ej,holistic,3,true,Offer,MixWithBothBlue,high_quality,83,68,34,548,560,573348527d01ed000f8f1615,5ec81134ac7d6b2b9ac51453,2021-08-03 17:48:57.269,2021-08-03 17:48:57.539,true,true,2 blue balls,32,40,true,true,blue,blue,573348527d01ed000f8f1615UQgni,5ec81134ac7d6b2b9ac51453tBvbm
5YqDf,status_quo,5,true,NoOffer,NA,low_quality,29,71,7,510,225,5eaa6339b2e5311e8e020396,5b23d0784fb0d40001e95407,2021-08-03 16:19:11.693,2021-08-03 16:19:11.893,true,true,NA,0,0,true,true,red,red,5eaa6339b2e5311e8e020396fJwRf,5b23d0784fb0d40001e95407QyR4w
jlpp1,status_quo,4,true,NoOffer,NA,low_quality,14,83,26,500,550,5deaa319a84e75012621b486,56435b83942576000a66eb5d,2021-08-03 16:19:12.122,2021-08-03 16:19:12.593,true,true,NA,0,0,true,true,red,red,5deaa319a84e75012621b486O2g58,56435b83942576000a66eb5d9G9uk
